Customer_ID,Business_Type,Customer_Segment,Industry,State,City,Registration_Date,Registration_Month,Business_Age,Number_of_Employees,Monthly_Revenue_Capped,Risk_Score,Churn_Status,Acquisition_Channel,Is_Moniebook_User,First_Moniebook_Usage_Date,Days_To_Adopt_Moniebook,Moniebook_Usage_Events,Moniebook_Sessions,Total_Transaction_Records,Successful_Transactions,Failed_Transactions,Total_Transaction_Value,Total_Fees,Total_Profit,Products_With_Transactions,Avg_Transaction_Value,Engagement_Days,Total_Logins,Push_Notifications_Opened,Email_Clicks,Support_Tickets,Avg_Satisfaction_Score,Latest_CLV,Latest_Total_Revenue,Latest_Total_Transactions,Latest_Products_Used,Latest_Days_Since_Last_Login
CUST006809,"Registered Business Name",Small,FMCG,Oyo,Ibadan,"2025-12-04 00:00:00",2025-12-01,2.30,17,3307096.00,98.00,Churned,"Field Sales",0,NULL,NULL,0,0,12,11,1,5538853.28,31846.16,15014.26,5,503532.12,1,2,0,1,0,6.50,30779.23,15014.26,11,5,13
CUST006810,"Sole Proprietorship",Medium,"Beauty & Personal Care",FCT,Gwarinpa,"2025-05-03 00:00:00",2025-05-01,2.80,74,8452709.00,57.50,Active,"Field Sales",0,NULL,NULL,0,0,61,54,7,60280248.55,473357.07,228644.23,3,1021699.13,8,47,13,8,0,5.54,930588.62,537912.50,54,3,8
CUST006811,"Limited Liability Company",Small,Wholesale,Ondo,Owo,"2025-06-27 00:00:00",2025-06-01,1.90,17,1944926.00,46.90,Churned,"Trade Fair",0,NULL,NULL,0,0,32,26,6,2532542.96,13285.19,6598.56,2,79141.97,7,37,4,7,1,6.32,10438.44,6648.69,26,2,19
CUST006812,"Limited Liability Company",Micro,FMCG,FCT,Abuja,"2024-08-03 00:00:00",2024-08-01,2.80,3,387397.00,58.60,Active,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,3,0,4,0,5.65,0.00,0.00,0,0,30
CUST006813,"Registered Business Name",Small,Retail,Rivers,Obio-Akpor,"2024-03-22 00:00:00",2024-03-01,NULL,7,2265411.00,81.60,Churned,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,3,9,0,2,0,6.10,0.00,0.00,0,0,293
CUST006814,"Registered Business Name",Small,Retail,Lagos,Ajah,"2025-06-14 00:00:00",2025-06-01,3.20,16,1923315.00,33.00,Active,"Social Media",1,"2025-09-02 00:00:00",80,10,68,60,51,9,5351254.19,24878.52,14825.52,4,93881.65,7,67,23,6,0,7.97,39923.93,15647.24,51,4,30
CUST006815,"Sole Proprietorship",Enterprise,FMCG,Oyo,Ogbomosho,"2025-12-09 00:00:00",2025-12-01,3.30,116,17725460.00,28.70,Active,Website,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,0,0,0,0,0,NULL,0.00,0.00,0,0,NULL
CUST006816,"Sole Proprietorship",Micro,Retail,Ogun,Sagamu,"2024-08-07 00:00:00",2024-08-01,2.60,2,670329.00,27.60,Inactive,"Social Media",0,NULL,NULL,0,0,23,23,0,743251.39,4371.36,2164.22,1,33784.15,17,37,3,16,1,6.49,3097.80,2197.02,23,1,23
CUST006817,"Sole Proprietorship",Medium,Retail,Abia,Umuahia,"2025-12-06 00:00:00",2025-12-01,6.70,24,6237357.00,27.90,Active,"Field Sales",0,NULL,NULL,0,0,13,11,2,2322508.18,15315.99,9190.14,2,211137.11,1,12,2,1,0,6.60,14428.52,9190.14,11,2,25
CUST006818,"Sole Proprietorship",Micro,"Beauty & Personal Care",Ogun,"Sango Ota","2025-02-26 00:00:00",2025-02-01,4.90,2,869242.00,83.00,Churned,"Field Sales",0,NULL,NULL,0,0,30,26,4,854886.91,5086.20,2564.33,2,28496.23,11,25,2,9,0,6.59,4201.45,2676.08,26,2,23
CUST006819,"Sole Proprietorship",Medium,FMCG,FCT,Garki,"2024-03-28 00:00:00",2024-03-01,NULL,48,3414260.00,62.00,Active,"Agent Network",1,"2025-04-01 00:00:00",369,11,79,260,234,26,50570172.06,423374.58,218634.26,8,199882.10,22,285,87,21,1,6.76,898909.12,263185.22,234,8,8
CUST006820,"Registered Business Name",Micro,Retail,Lagos,Ikorodu,"2024-11-02 00:00:00",2024-11-01,1.80,1,338731.00,70.30,Churned,"Field Sales",0,NULL,NULL,0,0,1,1,0,17594.96,105.57,70.83,1,17594.96,4,9,2,4,0,5.58,99.87,70.83,1,1,9
CUST006821,"Sole Proprietorship",Micro,Retail,Rivers,"Port Harcourt","2025-07-17 00:00:00",2025-07-01,0.90,1,632509.00,19.10,Active,"Field Sales",0,NULL,NULL,0,0,8,6,2,215198.68,1188.33,644.96,1,26899.84,6,20,3,4,1,6.25,909.39,644.96,6,1,NULL
CUST006822,"Limited Liability Company",Micro,Retail,Lagos,Lekki,"2025-12-03 00:00:00",2025-12-01,2.70,1,761379.00,32.90,Inactive,Referral,0,NULL,NULL,0,0,6,4,2,113440.85,536.76,269.88,2,18906.81,1,1,0,1,0,8.40,NULL,269.88,4,2,5
CUST006823,"Registered Business Name",Micro,Electronics,Oyo,Ogbomosho,"2024-01-02 00:00:00",2024-01-01,3.60,3,398147.00,37.80,Active,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,3,11,4,1,0,6.40,0.00,0.00,0,0,NULL
CUST006824,"Agent Network",Micro,Wholesale,Lagos,Surulere,"2025-07-07 00:00:00",2025-07-01,7.70,2,141593.60,86.20,Churned,"Trade Fair",0,NULL,NULL,0,0,18,15,3,296034.00,1210.66,564.77,2,19735.60,6,17,1,3,0,6.35,886.69,564.77,15,2,NULL
CUST006825,"Sole Proprietorship",Medium,Retail,FCT,Wuse,"2024-11-28 00:00:00",2024-11-01,1.00,48,6495639.00,34.90,Active,Website,1,"2025-05-20 00:00:00",173,14,124,134,121,13,39030858.70,220285.87,109358.43,4,307329.60,14,137,35,11,0,7.17,283046.03,110933.19,121,4,5
CUST006826,"Sole Proprietorship",Micro,Logistics,Lagos,Lekki,"2024-07-11 00:00:00",2024-07-01,8.50,5,778557.00,80.70,Active,"Field Sales",0,NULL,NULL,0,0,50,44,6,2398131.70,15460.31,7408.86,2,49961.08,18,36,5,18,1,6.24,12541.24,7988.05,44,2,56
CUST006827,"Sole Proprietorship",Medium,Fashion,Oyo,Ibadan,"2024-09-08 00:00:00",2024-09-01,7.40,26,NULL,27.00,Active,Referral,0,NULL,NULL,0,0,119,105,14,61840049.97,386884.16,192779.46,2,533103.88,16,147,42,21,1,6.37,318576.72,202915.11,105,2,30
CUST006828,Partnership,Micro,Retail,Edo,Ekpoma,"2024-12-12 00:00:00",2024-12-01,3.00,4,218033.00,75.00,Inactive,"Social Media",0,NULL,NULL,0,0,24,23,1,212035.69,1394.48,685.41,1,10096.94,13,26,4,14,1,5.89,966.43,685.41,23,1,77
CUST006829,"Registered Business Name",Micro,Wholesale,Ogun,"Ijebu Ode","2025-03-10 00:00:00",2025-03-01,3.20,4,542033.00,59.30,Active,"Trade Fair",1,"2025-06-12 00:00:00",94,7,52,16,15,1,273509.60,1244.45,726.98,2,17094.35,10,27,5,9,0,6.88,1540.83,726.98,15,2,17
CUST006830,"Sole Proprietorship",Small,Pharmacy,Lagos,Alaba,"2024-10-08 00:00:00",2024-10-01,2.10,13,3774057.00,NULL,Active,Referral,1,"2024-12-06 00:00:00",59,18,98,96,91,5,15534895.14,93761.68,47957.86,3,165264.84,15,114,33,20,0,7.27,112630.47,48225.42,91,3,26
CUST006831,"Sole Proprietorship",Medium,Logistics,Edo,Ekpoma,"2025-03-12 00:00:00",2025-03-01,8.10,67,11129130.00,14.20,Inactive,Referral,0,NULL,NULL,0,0,88,79,9,38080985.00,256175.55,138637.11,2,464402.26,10,72,26,8,0,6.69,222418.74,141667.99,79,2,20
CUST006832,"Limited Liability Company",Enterprise,"Education Services",Osun,Ilesa,"2024-05-15 00:00:00",2024-05-01,2.90,133,27902976.04,33.50,Active,"Field Sales",0,NULL,NULL,0,0,142,128,14,154571081.73,802543.38,412359.77,2,1120080.30,20,250,69,21,2,6.45,686513.70,437269.87,128,2,NULL
CUST006833,"Sole Proprietorship",Medium,FMCG,Osun,Ilesa,"2024-08-02 00:00:00",2024-08-01,1.70,50,9813268.00,22.30,Active,Website,1,"2025-08-11 00:00:00",374,9,68,198,174,24,84962917.86,455039.11,248251.41,4,440222.37,17,169,42,17,1,7.02,666055.81,261044.80,174,4,19
CUST006834,"Registered Business Name",Micro,"Fuel Station",Lagos,Alaba,"2025-03-27 00:00:00",2025-03-01,3.90,3,754865.00,60.10,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,10,27,5,6,1,6.42,0.00,0.00,0,0,48
CUST006835,"Sole Proprietorship",Micro,Retail,Edo,"Benin City","2024-10-11 00:00:00",2024-10-01,3.50,4,186459.00,85.00,Active,"Partner Bank",1,"2025-05-21 00:00:00",222,7,62,28,25,3,236492.04,988.45,523.10,2,8446.14,15,45,12,14,0,7.10,1131.50,533.85,25,2,13
CUST006836,"Sole Proprietorship",Small,Agriculture,Plateau,Bukuru,"2024-11-26 00:00:00",2024-11-01,4.70,13,2171349.00,62.70,Active,"Field Sales",1,"2025-05-06 00:00:00",161,16,152,81,74,7,6995554.99,39338.27,21201.62,3,92046.78,14,110,39,21,2,7.11,50123.80,21461.70,74,3,19
CUST006837,"Registered Business Name",Micro,"Food & Restaurant",Kwara,Ilorin,"2025-04-11 00:00:00",2025-04-01,4.20,5,426867.00,52.90,Active,"Partner Bank",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,3,0,2,0,7.30,0.00,0.00,0,0,43
CUST006838,"Registered Business Name",Small,Retail,Lagos,Lekki,"2025-05-05 00:00:00",2025-05-01,2.30,10,947213.00,5.00,Active,Referral,0,NULL,NULL,0,0,51,49,2,1964760.47,11102.87,5624.68,3,40097.15,8,43,7,5,0,6.20,10558.19,6103.00,49,3,16
CUST006839,"Sole Proprietorship",Small,"Food & Restaurant",Lagos,Ikeja,"2024-03-23 00:00:00",2024-03-01,0.50,9,2650863.00,53.10,Active,,0,NULL,NULL,0,0,101,94,7,12539059.61,60629.29,29895.45,2,125390.60,22,124,30,18,1,6.69,46952.80,29906.24,94,2,5
CUST006840,"Registered Business Name",Small,Pharmacy,Oyo,Oyo,"2025-10-11 00:00:00",2025-10-01,3.00,14,957826.00,46.80,Churned,Referral,0,NULL,NULL,0,0,20,17,3,777774.20,3812.72,2082.10,4,38888.71,3,15,3,2,0,6.97,4016.51,2125.14,17,4,15
CUST006841,"Sole Proprietorship",Micro,Retail,Rivers,Eleme,"2024-03-02 00:00:00",2024-03-01,2.30,5,375932.00,78.10,Active,Referral,0,NULL,NULL,0,0,61,57,4,783225.56,6091.87,2973.44,1,13275.01,22,56,7,20,1,6.70,4431.81,3143.13,57,1,25
CUST006842,"Sole Proprietorship",Micro,Fashion,FCT,Wuse,"2024-01-06 00:00:00",2024-01-01,1.20,5,575289.00,56.70,Active,"Partner Bank",1,"2025-01-19 00:00:00",379,20,127,50,43,7,1228395.39,4743.00,2432.69,2,25069.29,24,75,19,24,2,7.04,5407.80,2551.45,43,2,7
CUST006843,"Sole Proprietorship",Micro,Retail,Ogun,Sagamu,"2024-12-18 00:00:00",2024-12-01,0.60,4,462559.00,97.70,Active,"Agent Network",0,NULL,NULL,0,0,8,8,0,179967.84,1079.80,588.07,1,22495.98,13,29,5,9,1,6.31,829.18,588.07,8,1,12
CUST006844,"Sole Proprietorship",Micro,Logistics,Edo,Ekpoma,"2024-11-20 00:00:00",2024-11-01,7.40,3,533971.00,51.00,Active,"Agent Network",0,NULL,NULL,0,0,47,45,2,1791051.35,11367.48,5462.77,2,38935.90,14,32,6,16,1,6.41,8913.64,5677.48,45,2,47
CUST006845,Partnership,Medium,Wholesale,Anambra,Ekwulobia,"2025-02-23 00:00:00",2025-02-01,NULL,NULL,10171845.00,55.20,Active,"Partner Bank",0,NULL,NULL,0,0,58,52,6,24897686.69,107957.27,51292.33,3,429270.46,11,122,43,11,3,6.06,93687.75,54154.77,52,3,8
CUST006846,"Sole Proprietorship",Micro,Wholesale,Kwara,Offa,"2024-06-20 00:00:00",2024-06-01,0.70,1,1043272.00,37.70,Active,Referral,0,NULL,NULL,0,0,45,41,4,2040631.61,12037.52,6346.96,1,47456.55,19,56,11,14,1,6.76,9010.84,6390.67,41,1,NULL
CUST006847,"Registered Business Name",Micro,Electronics,Lagos,Surulere,"2024-04-11 00:00:00",2024-04-01,7.10,5,661941.00,61.10,Inactive,Referral,0,NULL,NULL,0,0,37,35,2,1072085.01,4696.54,2516.85,2,29780.14,21,38,4,16,0,6.05,4051.97,2580.87,35,2,51
CUST006848,"Sole Proprietorship",Micro,Logistics,Lagos,Yaba,"2025-09-06 00:00:00",2025-09-01,3.40,1,554317.00,76.30,Active,"Field Sales",1,"2025-10-03 00:00:00",27,6,43,16,16,0,300123.32,1649.55,954.40,3,20008.22,4,13,3,2,2,6.55,2229.00,954.40,16,3,8
CUST006849,"Sole Proprietorship",Micro,Logistics,Delta,Ughelli,"2025-03-12 00:00:00",2025-03-01,2.60,2,1475792.00,39.80,Active,Referral,0,NULL,NULL,0,0,20,19,1,1475820.67,5757.90,3092.58,2,73791.03,10,23,3,9,0,6.61,4855.35,3092.58,19,2,21
CUST006850,"Sole Proprietorship",Micro,FMCG,Kwara,Ilorin,"2025-06-05 00:00:00",2025-06-01,1.20,2,955545.00,43.60,Active,"Field Sales",1,"2025-07-08 00:00:00",33,16,129,24,22,2,911931.71,5534.16,2647.73,3,39649.20,7,20,4,10,1,7.08,6640.57,2843.32,22,3,NULL
CUST006851,"Limited Liability Company",Small,"Beauty & Personal Care",Enugu,Nsukka,"2024-08-27 00:00:00",2024-08-01,1.70,7,3499247.00,83.30,Churned,"Field Sales",0,NULL,NULL,0,0,89,76,13,9717571.48,62750.18,34380.18,3,115685.37,13,59,15,11,0,6.26,59671.26,34492.06,76,3,42
CUST006852,Partnership,Small,Retail,Kaduna,Kafanchan,"2024-08-06 00:00:00",2024-08-01,2.70,11,2411142.00,38.70,Active,"Agent Network",0,NULL,NULL,0,0,25,25,0,2431440.66,17612.43,9085.96,2,97257.63,17,86,22,16,0,6.80,14264.96,9085.96,25,2,10
CUST006853,"Registered Business Name",Medium,Pharmacy,Kano,Fagge,"2024-04-14 00:00:00",2024-04-01,1.40,62,3432480.00,16.20,Active,Referral,1,"2024-11-03 00:00:00",203,19,149,165,156,9,29812513.83,147488.99,73539.82,4,184027.86,21,263,71,22,1,6.72,221681.34,86882.75,156,4,15
CUST006854,"Limited Liability Company",Micro,FMCG,Kwara,Ilorin,"2025-01-18 00:00:00",2025-01-01,1.30,5,445691.00,37.40,Active,"Field Sales",0,NULL,NULL,0,0,29,25,4,560482.13,3616.88,1712.27,2,20758.60,12,30,4,9,0,6.90,2688.26,1712.27,25,2,26
CUST006855,"Agent Network",Small,"Fuel Station",Lagos,Yaba,"2025-01-08 00:00:00",2025-01-01,2.90,11,3269443.00,55.80,Active,"Social Media",0,NULL,NULL,0,0,57,48,9,7138223.28,40995.80,22245.95,2,127468.27,12,48,12,12,0,6.71,35140.63,22382.57,48,2,8
CUST006856,"Sole Proprietorship",Small,Retail,Lagos,Lekki,"2024-07-09 00:00:00",2024-07-01,7.60,18,2358335.00,33.10,Inactive,"Field Sales",0,NULL,NULL,0,0,80,77,3,6780512.89,42321.05,22523.99,2,89217.27,18,77,18,21,1,6.23,39256.42,25004.09,77,2,9
CUST006857,"Agent Network",Medium,Retail,Ogun,"Ijebu Ode","2025-01-22 00:00:00",2025-01-01,7.10,21,NULL,46.20,Active,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,4,39,11,5,0,7.05,0.00,0.00,0,0,84
CUST006858,"Sole Proprietorship",Small,Retail,Ogun,Sagamu,"2024-10-12 00:00:00",2024-10-01,4.60,20,2035883.00,37.10,Active,"Partner Bank",0,NULL,NULL,0,0,8,8,0,744286.21,15273.88,7384.43,1,106326.60,15,81,21,14,4,6.65,10412.05,7384.43,8,1,4
CUST006859,"Registered Business Name",Micro,"Food & Restaurant",Ogun,"Sango Ota","2025-02-24 00:00:00",2025-02-01,8.60,4,522926.00,39.40,Active,"Trade Fair",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,4,0,2,0,5.60,0.00,0.00,0,0,53
CUST006860,"Limited Liability Company",Enterprise,FMCG,Delta,Sapele,"2024-01-06 00:00:00",2024-01-01,3.80,318,22486620.00,45.70,Inactive,"Social Media",0,NULL,NULL,0,0,276,256,20,248668622.12,1544189.13,775391.72,5,917596.39,24,263,82,21,0,6.67,1233746.17,813803.59,256,5,15
CUST006861,"Limited Liability Company",Micro,Pharmacy,Rivers,Bonny,"2025-09-19 00:00:00",2025-09-01,3.80,5,261452.00,90.40,Active,Website,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,1,0,1,0,3.10,0.00,0.00,0,0,96
CUST006862,"Limited Liability Company",Micro,Pharmacy,Lagos,Surulere,"2025-02-09 00:00:00",2025-02-01,7.50,5,868395.00,NULL,Churned,"Partner Bank",0,NULL,NULL,0,0,13,12,1,443748.56,2440.97,1419.44,1,34134.50,10,28,7,6,0,6.29,2001.41,1419.44,12,1,24
CUST006863,"Sole Proprietorship",Micro,Logistics,Ogun,Sagamu,"2024-10-18 00:00:00",2024-10-01,3.50,4,2321208.00,66.40,Active,"Agent Network",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,7,2,0,0,5.25,0.00,0.00,0,0,132
CUST006864,"Limited Liability Company",Micro,Pharmacy,Kano,Dala,"2024-02-08 00:00:00",2024-02-01,3.80,4,300913.00,29.90,Active,Referral,0,NULL,NULL,0,0,24,22,2,232388.81,1291.71,645.90,1,9682.87,23,58,10,12,3,6.73,910.72,645.90,22,1,14
CUST006865,"Limited Liability Company",Micro,Retail,Lagos,Lekki,"2025-08-25 00:00:00",2025-08-01,1.10,4,506457.00,66.20,Active,Website,1,"2025-12-15 00:00:00",112,3,16,4,3,1,91703.46,418.85,202.58,2,22925.87,5,15,3,8,0,6.60,429.37,202.58,3,2,24
CUST006866,"Limited Liability Company",Small,"Food & Restaurant",Rivers,Eleme,"2024-11-29 00:00:00",2024-11-01,2.50,11,4997391.00,78.90,Inactive,,1,"2025-02-05 00:00:00",68,13,138,80,72,8,13739583.70,52303.05,26581.05,3,171744.80,14,102,22,16,1,6.59,64834.72,27760.53,72,3,21
CUST006867,"Sole Proprietorship",Medium,"Food & Restaurant",Rivers,Obio-Akpor,"2024-01-31 00:00:00",2024-01-01,9.10,32,9541052.00,35.90,Active,Referral,1,"2025-05-25 00:00:00",480,9,60,148,141,7,63192134.01,283709.38,157710.92,3,448171.16,24,240,63,22,0,6.53,424396.85,181715.63,141,3,14
CUST006868,"Limited Liability Company",Medium,"Food & Restaurant",Ogun,"Ijebu Ode","2024-12-06 00:00:00",2024-12-01,4.20,31,12801743.00,9.30,Active,Referral,0,NULL,NULL,0,0,99,90,9,48798765.77,275411.66,146502.39,3,503080.06,13,131,32,19,2,7.07,255129.43,147473.66,90,3,8
CUST006869,"Sole Proprietorship",Micro,Electronics,Rivers,"Port Harcourt","2024-12-27 00:00:00",2024-12-01,6.10,5,385116.00,38.20,Active,,0,NULL,NULL,0,0,70,65,5,1420842.05,6517.27,3534.55,3,20894.74,13,29,8,9,0,6.19,6350.31,3670.70,65,3,5
CUST006870,"Agent Network",Small,Retail,Kaduna,Zaria,"2024-03-01 00:00:00",2024-03-01,2.40,15,4170785.00,44.00,Active,"Trade Fair",0,NULL,NULL,0,0,135,118,17,33741574.53,298484.70,157484.33,4,263606.05,22,117,32,20,3,6.20,379996.75,201056.48,118,4,7
CUST006871,"Sole Proprietorship",Small,Retail,Kaduna,Zaria,"2025-11-05 00:00:00",2025-11-01,2.90,18,2188202.00,39.70,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,0,0,0,0,0,NULL,0.00,0.00,0,0,NULL
CUST006872,"Sole Proprietorship",Micro,FMCG,Delta,Ughelli,"2025-12-03 00:00:00",2025-12-01,2.00,2,788556.00,87.80,Active,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,0,0,0,0,0,NULL,0.00,0.00,0,0,NULL
CUST006873,"Sole Proprietorship",Micro,Logistics,Rivers,Bonny,"2025-04-14 00:00:00",2025-04-01,4.80,2,404595.00,40.80,Active,"Field Sales",1,"2025-07-11 00:00:00",88,8,42,26,25,1,1009734.50,4238.71,2087.74,3,40389.38,9,16,2,12,0,6.46,5152.77,2206.28,25,3,23
CUST006874,"Registered Business Name",Micro,Wholesale,Ogun,"Ijebu Ode","2024-12-19 00:00:00",2024-12-01,6.10,5,167246.00,44.30,Active,"Field Sales",1,"2025-08-02 00:00:00",226,6,52,39,36,3,374420.08,2451.95,1141.66,3,9853.16,13,45,11,17,1,6.82,2683.65,1149.07,36,3,5
CUST006875,"Registered Business Name",Enterprise,Retail,Lagos,Yaba,"2024-06-18 00:00:00",2024-06-01,1.50,295,27902976.04,43.70,Active,"Social Media",0,NULL,NULL,0,0,55,51,4,80917696.04,247383.21,137721.07,1,1498475.85,19,276,99,16,0,6.94,200688.73,142332.43,51,1,30
CUST006876,"Registered Business Name",Micro,Pharmacy,Lagos,Ikeja,"2024-06-10 00:00:00",2024-06-01,1.50,5,580574.00,36.40,Churned,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,4,0,1,0,7.05,0.00,0.00,0,0,12
CUST006877,"Registered Business Name",Micro,FMCG,Ogun,Sagamu,"2025-01-21 00:00:00",2025-01-01,4.40,1,401083.00,46.40,Active,"Field Sales",1,"2025-07-01 00:00:00",161,12,74,37,32,5,613145.88,3500.29,1911.97,3,17031.83,12,30,3,11,1,7.45,4465.41,1911.97,32,3,28
CUST006878,"Registered Business Name",Small,"Food & Restaurant",Anambra,Onitsha,"2025-07-04 00:00:00",2025-07-01,3.10,10,1891583.00,52.80,Active,"Trade Fair",1,"2025-08-12 00:00:00",39,8,73,41,37,4,7544401.23,105616.31,60036.57,4,193446.19,6,39,11,7,2,7.38,153306.44,60084.83,37,4,25
CUST006879,"Sole Proprietorship",Medium,Fashion,Lagos,Ikeja,"2024-11-26 00:00:00",2024-11-01,0.70,45,3773214.00,36.10,Active,"Field Sales",1,"2025-02-07 00:00:00",73,18,127,151,140,11,24632144.43,134397.80,68175.43,4,166433.41,14,159,43,16,2,7.38,178166.70,69828.22,140,4,36
CUST006880,Partnership,Small,Retail,Delta,Asaba,"2024-03-29 00:00:00",2024-03-01,1.30,8,1635430.00,63.90,Active,"Partner Bank",0,NULL,NULL,0,0,102,98,4,7179152.24,46332.28,25373.18,3,72516.69,22,110,23,22,3,6.49,44017.84,25443.84,98,3,48
CUST006881,"Registered Business Name",Micro,Electronics,Anambra,Nnewi,"2024-12-11 00:00:00",2024-12-01,1.50,2,570739.00,NULL,Churned,"Field Sales",0,NULL,NULL,0,0,32,30,2,944425.17,5521.63,2826.21,2,32566.39,9,18,3,7,0,6.78,4732.47,3014.31,30,2,19
CUST006882,"Sole Proprietorship",Micro,FMCG,Lagos,Lekki,"2025-08-13 00:00:00",2025-08-01,6.60,3,289297.00,68.30,Active,Website,0,NULL,NULL,0,0,25,25,0,285545.96,1441.64,816.34,3,11421.84,5,10,2,6,1,7.04,NULL,832.81,25,3,19
CUST006883,"Registered Business Name",Micro,Retail,FCT,Abuja,"2025-01-23 00:00:00",2025-01-01,1.00,4,596231.00,63.30,Active,"Agent Network",0,NULL,NULL,0,0,16,16,0,319390.26,1916.34,938.84,1,19961.89,12,34,6,16,1,6.23,1323.76,938.84,16,1,17
CUST006884,"Sole Proprietorship",Micro,Logistics,Kano,Dala,"2024-10-05 00:00:00",2024-10-01,6.90,3,412566.00,88.80,Active,Website,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,3,12,3,0,1,5.63,0.00,0.00,0,0,84
CUST006885,"Registered Business Name",Small,Pharmacy,Kano,Fagge,"2025-02-02 00:00:00",2025-02-01,2.40,6,2441191.00,36.90,Active,"Partner Bank",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,3,22,7,4,0,7.03,0.00,0.00,0,0,6
CUST006886,"Limited Liability Company",Small,Pharmacy,Kwara,Offa,"2024-01-31 00:00:00",2024-01-01,5.60,10,1998571.00,10.80,Active,"Field Sales",1,"2024-12-20 00:00:00",324,27,245,115,106,9,18072610.49,205918.07,111352.89,4,165803.77,24,153,33,28,0,7.17,298581.17,117021.82,106,4,8
CUST006887,"Registered Business Name",Micro,Pharmacy,FCT,Garki,"2024-07-27 00:00:00",2024-07-01,7.40,5,1495840.00,59.40,Active,Referral,0,NULL,NULL,0,0,45,41,4,3087070.30,12838.33,6308.59,2,70160.69,18,37,6,16,0,6.55,9961.40,6344.84,41,2,27
CUST006888,"Sole Proprietorship",Medium,"Food & Restaurant",Plateau,Jos,"2025-07-01 00:00:00",2025-07-01,8.00,NULL,6100983.00,60.50,Active,"Social Media",1,"2025-08-03 00:00:00",33,6,39,47,42,5,14380463.71,77074.03,38071.65,5,305967.31,6,86,26,3,2,7.93,106700.16,38554.71,42,5,25
CUST006889,"Sole Proprietorship",Small,Retail,Oyo,Iseyin,"2024-08-06 00:00:00",2024-08-01,1.70,14,621468.00,62.60,Inactive,"Trade Fair",1,"2025-04-29 00:00:00",266,14,121,158,138,20,3688048.98,19324.53,10028.00,5,24919.25,17,89,20,12,0,7.06,28363.39,10248.74,138,5,17
CUST006890,"Registered Business Name",Small,FMCG,Oyo,Ogbomosho,"2024-12-01 00:00:00",2024-12-01,3.20,6,580374.00,72.50,Active,"Partner Bank",0,NULL,NULL,0,0,34,29,5,581059.63,4067.30,2026.31,1,17089.99,13,71,17,9,0,6.59,2857.10,2026.31,29,1,8
CUST006891,"Registered Business Name",Small,FMCG,Anambra,Onitsha,"2025-01-25 00:00:00",2025-01-01,2.10,12,500000.00,17.70,Active,"Field Sales",0,NULL,NULL,0,0,71,63,8,1391099.12,6530.65,3275.09,3,19592.95,12,69,16,7,1,6.71,5891.96,3405.76,63,3,7
CUST006892,"Registered Business Name",Enterprise,Retail,Kwara,Ilorin,"2025-02-03 00:00:00",2025-02-01,2.50,137,21067740.00,43.20,Active,"Field Sales",1,"2025-11-29 00:00:00",299,1,3,108,101,7,110142046.59,698613.72,306492.25,5,1079823.99,11,201,41,15,0,6.58,1233746.17,983479.63,101,5,21
CUST006893,"Sole Proprietorship",Medium,"Food & Restaurant",Kaduna,Zaria,"2025-04-18 00:00:00",2025-04-01,1.00,31,8337840.00,38.30,Inactive,Referral,1,"2025-06-15 00:00:00",58,13,95,129,120,9,61578802.69,437272.56,241084.16,6,492630.42,9,88,30,17,2,7.46,1233746.17,434457.74,120,6,13
CUST006894,"Sole Proprietorship",Micro,Retail,Lagos,Ajah,"2025-06-26 00:00:00",2025-06-01,10.60,4,819331.00,62.40,Active,Website,0,NULL,NULL,0,0,6,5,1,169000.40,832.19,413.43,1,28166.73,7,19,2,6,0,6.48,582.94,413.43,5,1,7
CUST006895,"Sole Proprietorship",Small,Pharmacy,Oyo,Ibadan,"2024-07-20 00:00:00",2024-07-01,13.30,17,3553383.00,27.80,Active,"Field Sales",0,NULL,NULL,0,0,97,92,5,11491939.77,65670.08,35117.89,3,120967.79,18,107,26,21,0,7.16,62560.23,36161.98,92,3,24
